1,長野市,ナガノシ,1
2,松本市,マツモトシ,1
3,上田市,ウエダシ,1
4,岡谷市,オカヤシ,1
5,飯田市,イイダシ,1
6,諏訪市,スワシ,1
7,須坂市,スザカシ,1
8,小諸市,コモロシ,1
9,伊那市,イナシ,1
10,駒ケ根市,コマガネシ,1
11,中野市,ナカノシ,1
12,大町市,オオマチシ,1
13,飯山市,イイヤマシ,1
14,茅野市,チノシ,1
15,塩尻市,シオジリシ,1
16,更埴市,コウショクシ,1
17,佐久市,サクシ,1
18,臼田町,ウスダマチ,3
19,佐久町,サクマチ,3
20,小海町,コウミマチ,3
21,川上村,カワカミムラ,4
22,南牧村,ミナミマキムラ,4
23,南相木村,ミナミアイキムラ,4
24,北相木村,キタアイキムラ,4
25,八千穂村,ヤチホムラ,4
26,軽井沢町,カルイザワマチ,3
27,望月町,モチズキマチ,3
28,御代田町,ミヨタマチ,3
29,立科町,タテシナマチ,3
30,浅科村,アサシナムラ,4
31,北御牧村,キタミマキムラ,4
32,丸子町,マルコマチ,3
33,長門町,ナガトマチ,3
34,東部町,トウブマチ,3
35,真田町,サナダマチ,3
36,武石村,タケシムラ,4
37,和田村,ワダムラ,4
38,青木村,アオキムラ,4
39,下諏訪町,シモスワマチ,3
40,富士見町,フジミマチ,3
41,原村,ハラムラ,4
42,高遠町,タカトオマチ,3
43,辰野町,タツノマチ,3
44,箕輪町,ミノワマチ,3
45,飯島町,イイジママチ,3
46,南箕輪村,ミナミミノワムラ,4
47,中川村,ナカガワムラ,4
48,長谷村,ハセムラ,4
49,宮田村,ミヤダムラ,4
50,松川町,マツカワマチ,3
51,高森町,タカモリマチ,3
52,阿南町,アナンチョウ,2
53,清内路村,セイナイジムラ,4
54,阿智村,アチムラ,4
55,浪合村,ナミアイムラ,4
56,平谷村,ヒラヤムラ,4
57,根羽村,ネバムラ,4
58,下條村,シモジョウムラ,4
59,売木村,ウルギムラ,4
60,天龍村,テンリュウムラ,4
61,泰阜村,ヤスオカムラ,4
62,喬木村,タカギムラ,4
63,豊丘村,トヨオカムラ,4
64,大鹿村,オオシカムラ,4
65,上村,カミムラ,4
66,南信濃村,ミナミシナノムラ,4
67,木曽福島町,キソフクシママチ,3
68,上松町,アゲマツマチ,3
69,南木曽町,ナギソマチ,3
70,楢川村,ナラカワムラ,4
71,木祖村,キソムラ,4
72,日義村,ヒヨシムラ,4
73,開田村,カイダムラ,4
74,三岳村,ミタケムラ,4
75,王滝村,オウタキムラ,4
76,大桑村,オオクワムラ,4
77,山口村,ヤマグチムラ,4
78,明科町,アカシナマチ,3
79,四賀村,シガムラ,4
80,本城村,ホンジョウムラ,4
81,坂北村,サカキタムラ,4
82,麻績村,オミムラ,4
83,坂井村,サカイムラ,4
84,生坂村,イクサカムラ,4
85,波田町,ハタマチ,3
86,山形村,ヤマガタムラ,4
87,朝日村,アサヒムラ,4
88,豊科町,トヨシナマチ,3
89,穂高町,ホタカマチ,3
90,奈川村,ナガワムラ,4
91,安曇村,アズミムラ,4
92,梓川村,アズサガワムラ,4
93,三郷村,ミサトムラ,4
94,堀金村,ホリガネムラ,4
95,池田町,イケダマチ,3
96,松川村,マツカワムラ,4
97,八坂村,ヤサカムラ,4
98,美麻村,ミアサムラ,4
99,白馬村,ハクバムラ,4
100,小谷村,オタリムラ,4
101,上山田町,カミヤマダマチ,3
102,大岡村,オオオカムラ,4
103,坂城町,サカキマチ,3
104,戸倉町,トグラマチ,3
105,小布施町,オブセマチ,3
106,高山村,タカヤマムラ,4
107,山ノ内町,ヤマノウチマチ,3
108,木島平村,キジマダイラムラ,4
109,野沢温泉村,ノザワオンセンムラ,4
110,信州新町,シンシュウシンマチ,3
111,豊野町,トヨノマチ,3
112,信濃町,シナノマチ,3
113,牟礼村,ムレムラ,4
114,三水村,サミズムラ,4
115,戸隠村,トガクシムラ,4
116,鬼無里村,キナサムラ,4
117,小川村,オガワムラ,4
118,中条村,ナカジョウムラ,4
119,豊田村,トヨタムラ,4
120,栄村,サカエムラ,4
