1,津市,ツシ,1
2,四日市市,ヨッカイチシ,1
3,伊勢市,イセシ,1
4,松阪市,マツサカシ,1
5,桑名市,クワナシ,1
6,上野市,ウエノシ,1
7,鈴鹿市,スズカシ,1
8,名張市,ナバリシ,1
9,尾鷲市,オワセシ,1
10,亀山市,カメヤマシ,1
11,鳥羽市,トバシ,1
12,熊野市,クマノシ,1
13,久居市,ヒサイシ,1
14,多度町,タドチョウ,2
15,長島町,ナガシマチョウ,2
16,木曽岬町,キソサキチョウ,2
17,北勢町,ホクセイチョウ,2
18,員弁町,イナベチョウ,2
19,大安町,ダイアンチョウ,2
20,東員町,トウインチョウ,2
21,藤原町,フジワラチョウ,2
22,菰野町,コモノチョウ,2
23,楠町,クスチョウ,2
24,朝日町,アサヒチョウ,2
25,川越町,カワゴエチョウ,2
26,関町,セキチョウ,2
27,河芸町,カワゲチョウ,2
28,芸濃町,ゲイノウチョウ,2
29,美里村,ミサトムラ,4
30,安濃町,アノウチョウ,2
31,香良洲町,カラスチョウ,2
32,一志町,イチシチョウ,2
33,白山町,ハクサンチョウ,2
34,嬉野町,ウレシノチョウ,2
35,美杉村,ミスギムラ,4
36,三雲町,ミクモチョウ,2
37,飯南町,イイナンチョウ,2
38,飯高町,イイタカチョウ,2
39,多気町,タキチョウ,2
40,明和町,メイワチョウ,2
41,大台町,オオダイチョウ,2
42,勢和村,セイワムラ,4
43,宮川村,ミヤガワムラ,4
44,玉城町,タマキチョウ,2
45,二見町,フタミチョウ,2
46,小俣町,オバタチョウ,2
47,南勢町,ナンセイチョウ,2
48,南島町,ナントウチョウ,2
49,大宮町,オオミヤチョウ,2
50,紀勢町,キセイチョウ,2
51,御薗村,ミソノムラ,4
52,大内山村,オオウチヤマムラ,4
53,度会町,ワタライチョウ,2
54,伊賀町,イガチョウ,2
55,島ヶ原村,シマガハラムラ,4
56,阿山町,アヤマチョウ,2
57,大山田村,オオヤマダムラ,4
58,青山町,アオヤマチョウ,2
59,浜島町,ハマジマチョウ,2
60,大王町,ダイオウチョウ,2
61,志摩町,シマチョウ,2
62,阿児町,アゴチョウ,2
63,磯部町,イソベチョウ,2
64,紀伊長島町,キイナガシマチョウ,2
65,海山町,ミヤマチョウ,2
66,御浜町,ミハマチョウ,2
67,紀宝町,キホウチョウ,2
68,紀和町,キワチョウ,2
69,鵜殿村,ウドノムラ,4
